liquidity,sqrtPrice,token0Price,token1Price,volumeToken0,volumeToken1,volumeUSD,periodStartUnix
6545600211594042427,4641566961841877574634499,0.0002913599990702519227335786932839916,3432.180131765042827912414540993183,0,0,0,1620367200
8414044348712810612,4653828639040919302468625,0.0002898266998755473251575163853531297,3450.337737790906636890397582182544,0,0,0,1620370800
7071411087441627195,4635027988716890071201499,0.0002921826646970380190443627208578145,3422.516531009436812714521448347698,0,0,0,1620374400
8988965360450607421,4654889764121409266655201,0.0002896945775945679299807011930927403,3451.911348508274682133743583844069,0,0,0,1620378000
9023306384095343664,4657907993426932784318215,0.0002893192668843722443444610844868279,3456.389236599491765268300360759563,0,0,0,1620381600
17110163009133750335,4655319243517354490437408,0.0002896411281503676494994659837342085,3452.548353149793075497252623616062,0,0,0,1620385200
8940739690361683907,4675130647824251868922780,0.0002871915541004377282799999727257273,3481.996548026186650452290076212454,0,0,0,1620388800
10516447166032300589,4686410187227384136476698,0.0002858107573105358317877042472977798,3498.81862183896545570861010344728,0,0,0,1620392400
10500742382700509326,4681831031028010472509727,0.0002863701162995956879184920040520889,3491.984474224316441049569243074535,0,0,0,1620396000
10290501647096504641,4720749895627466678244130,0.000281667787927985283661177501467098,3550.281724993248185512410082742955,0,0,0,1620399600
9047431874746475039,4720137665773071156036441,0.0002817408606324697751303854633850597,3549.360918949195007552771468802797,0,0,0,1620403200
9047516909885769423,4719309857525107207680466,0.0002818397089261084273709807651606736,3548.116068563553179713416397699971,0,0,0,1620406800
9336042862181742696,4704401732982743848957146,0.0002836288244229956772844199189647417,3525.734741644697737183410518565545,0,0,0,1620410400
9389854151664749755,4697225231689535560335053,0.0002844961524441769931529512382061039,3514.986024973455797225145014872735,0,0,0,1620414000
9500622031671606354,4686998769309180566266833,0.0002857389789567147558266944956915427,3499.69753392128297024711443447652,0,0,0,1620417600
11640773939924471826,4671943548770706158551456,0.0002875835195094196617868274889799609,3477.250719046316818855751573924261,0,0,0,1620421200
17399290553748974977,4652225023301903945951991,0.0002900265400630235444940167761718558,3447.9603135033687598669984007976,0,0,0,1620424800
9213248802723977190,4668183441716391333489219,0.0002880469890076770673040327085265554,3471.655799788095909478822172374818,0,0,0,1620428400
9934243615003936752,4691353626981680978438583,0.0002852087375235669970078640129253736,3506.203942708344628373215379292887,0,0,0,1620432000
10172699658767312136,4708781092292388907051299,0.0002831014969042101267394141276126505,3532.302057513877315906107755484989,0,0,0,1620435600
10173913078607544653,4707287832053113028601185,0.0002832811380377872161812522216206279,3530.062068116263997424538823024335,0,0,0,1620439200
10249773154513193232,4711345977446356594344714,0.0002827933364858802014488635312048376,3536.151213555662202746996851617183,0,0,0,1620442800
9278649143151842509,4734922287299514739324626,0.0002799841564940820752332886670956873,3571.63066839868362905049708348994,0,0,0,1620446400
10120465462643722607,4721329817508643559333908,0.0002815985975566760254993276794960567,3551.154049333412260861628696078367,0,0,0,1620450000
9940564634877575861,4707248959089580970660698,0.0002832858167887574787791556477393278,3530.003765580988812300484854385129,0,0,0,1620453600
10712643442275426555,4706744301020645084263314,0.0002833465679697634576659595872161356,3529.246911883232069563795601818499,0,0,0,1620457200
10971352873396324615,4729998648640520876949389,0.0002805673525613627662671826677952718,3564.206565271311905783116880392578,0,0,0,1620460800
10940764947488053752,4725295504410962597934314,0.0002811261347181343575373624104961696,3557.122147333013059693282268749811,0,0,0,1620464400
10950005127402991523,4718638969053528987934955,0.0002819198576531249782626276518857833,3547.107352864809332196010204650482,0,0,0,1620468000
10757316527653285509,4712421799539027456182666,0.0002826642306442137767364172551132383,3537.766337540912716411998394525959,0,0,0,1620471600
10825328666344317612,4725823523824750621532081,0.0002810633174066318064191387911840365,3557.91715983070717908160099031529,0,0,0,1620475200
4203553192238174930,4768544604729998337867648,0.000276049820302247425190344366139683,3622.534508101103895895569404988067,0,0,0,1620478800
4847000751823431790,4799996088820250891087116,0.0002724440957000729188872782366408209,3670.477781617538474130290938166298,0,0,0,1620482400
4127310816195229270,4779156811847045643513596,0.0002748252338404662358963765966480951,3638.676063423243328346132621307891,0,0,0,1620486000
3242299342120609613,4877794539023460044380163,0.0002638227003275261843008128908577111,3790.424397743396455750011757844508,0,0,0,1620489600
3329387544177544462,4895123508192580016951946,0.0002619581168163610277799674483982352,3817.404141368996682280696028693785,0,0,0,1620493200
3393180756118563716,4901018387828822906511821,0.0002613283363227195538838863181621805,3826.603781555017190046212516260882,0,0,0,1620496800
3471413005365152235,4892298451491578515648320,0.0002622607394835962134486504694114064,3812.999238731070632219439519314148,0,0,0,1620500400
4281017372715243635,4915868237518818195885810,0.0002597518802665338019632283188149154,3849.827762455042749139175589789332,0,0,0,1620504000
4300768076392789918,4935585794153065096580962,0.0002576806197763289723773576153771116,3880.773031623474407789999002209952,0,0,0,1620507600
4138788982767673875,4944446438592896301238332,0.0002567578994791217730758645554875947,3894.719508255343231218528743656585,0,0,0,1620511200
4356128444401238892,4941409450412156781055142,0.000257073603060147374571109598123025,3889.936532169078947953218237155119,0,0,0,1620514800
4454532510946712259,4918903530001474621723373,0.0002594314106050002084741290719535485,3854.583366246886835482732221878082,0,0,0,1620518400
4552570544099011989,4933431284227808504471429,0.0002579057355823272522644988940136243,3877.385656980806046831755719072192,0,0,0,1620522000
4552570544099011989,4927814981559248188020663,0.0002584939484520939359234891500380535,3868.562517568288852420135384657188,0,0,0,1620525600
4952546989724778676,4949662653012260042944859,0.0002562170147211854043617015405130493,3902.941422872314060087342283115988,0,0,0,1620529200
4982649648806891827,4929003156557581232608463,0.0002583693394720481011640969312797567,3870.428287053719158233723629739873,0,0,0,1620532800
4669919046567418755,4957031002183140475141331,0.0002554558763296916989910783451944061,3914.570353078895900884712375124874,0,0,0,1620536400
4271618978851337991,4987771063788209700519936,0.0002523167864425590624723456224367481,3963.271782662997916997728810153666,0,0,0,1620540000
4685382304585594616,4965022617231212512999559,0.0002546341833800485977890602456139777,3927.202493890901517189710711077227,0,0,0,1620543600
4906923572567549983,4972421966959586205218395,0.0002538769163885221726618695552383456,3938.916598741271794569694705924433,0,0,0,1620547200
5210228663508306010,4947060028242495862771565,0.0002564866747434866021809492228075439,3898.838023457180334780016642096991,0,0,0,1620550800
4988407132401593252,4956828069576581350639848,0.000255476793491751221662656872766885,3914.249847637483282214987986560413,0,0,0,1620554400
5151329207223189821,4930245057581937058248542,0.0002582391922963852816276848416860631,3872.378902317367413647894195998716,0,0,0,1620558000
4424184921477858909,4854232473376602240233291,0.0002663900657399531609964592643282309,3753.893739326556572372531980494408,0,0,0,1620561600
7722467463705847638,4899435071666963166803002,0.0002614972669154225474886442464770012,3824.131746369017773236205737243069,0,0,0,1620565200
8641973616473700327,4908205082974008926734288,0.0002605636119123517792582432418932469,3837.834426153024617089563823661765,0,0,0,1620568800
8673611439287016374,4921380243587563980982747,0.0002591703555402951103752182641208361,3858.465980475620744509532080409344,0,0,0,1620572400
8598007711020111914,4966311566843475218076625,0.0002545020257270887986224821026132579,3929.241809149032482113263604414541,0,0,0,1620576000
8714385729649619288,4952540854332767376718143,0.0002559192968884367759396124148510728,3907.481820083036840343520202572477,0,0,0,1620579600
8769439249796931173,4948070684559695581373387,0.0002563819093019788922247446969299296,3900.431207188460808498016684588829,0,0,0,1620583200
8776726894459055928,4918493970215199568384363,0.0002594746177726898654207018495440712,3853.941509130731095637454207841169,0,0,0,1620586800
8878255666815182965,4940929684840839685124608,0.0002571235293128340650966074428122848,3889.181214463385926777857560827919,0,0,0,1620590400
8851763426560282966,4957952949630311774138981,0.0002553608794638988570075538716277128,3916.026613392726181976967073874442,0,0,0,1620594000
9038775756513892899,4940717876555656559146110,0.0002571455755265837203421958480026551,3888.847777964664837164260743584602,0,0,0,1620597600
8991907684243940716,4954169001548858735819000,0.000255751112951901736432317858141395,3910.051410755998091463748134953167,0,0,0,1620601200
9059870255100573932,4950111878101495550864033,0.0002561705131909228511270126778355253,3903.649907023858089198997936843791,0,0,0,1620604800
8841362435509113742,4962034723764995953831159,0.0002549409320907350487921438651367753,3922.477225603355986589106825714957,0,0,0,1620608400
7384989052708770473,4984597086669044538568753,0.0002526382177100076190269837363423215,3958.229317259735991920855851861423,0,0,0,1620612000
3066031498671805082,5032320563554942859378035,0.0002478692033262277950945905648232747,4034.385823574343797016477156948286,0,0,0,1620615600
1985451475302404806,5065014462864439884185560,0.0002446796146683310840750052105318029,4086.977173621608357464834390681629,0,0,0,1620619200
2864902547904074620,5089347988447724543411194,0.0002423454516104253081935530941552523,4126.341110818609736218328810711472,0,0,0,1620622800
3776037177230529874,5079247763844723024092916,0.0002433102311642111338729695667824213,4109.979244255847375798910651653665,0,0,0,1620626400
4986422504598189949,5078195812434440598209611,0.000243411045335393403475422366193073,4108.277003708319781900021154983894,0,0,0,1620630000
4737935397221251121,5102146370709597045012136,0.0002411311628025635640670695535034157,4147.120547910237136639277705883763,0,0,0,1620633600
4989705682152779798,5078353585253886278708182,0.0002433959211225140154546555265276379,4108.532285126697797552805167100851,0,0,0,1620637200
5024758782151489682,5043311341591408785844112,0.0002467900286591725913508359301682454,4052.027569481107586729999176057268,0,0,0,1620640800
5026796047773967999,5048517584864629803007815,0.0002462812906346170672015438685515524,4060.397756659477802788162297297436,0,0,0,1620644400
4983627879773527255,5087636498730945657637988,0.0002425085298937930689678253303778385,4123.566294504986365003701722222586,0,0,0,1620648000
4983627879773527255,5091936726506558210904158,0.0002420990976391790439929189973168212,4130.539972067080487622079625831275,0,0,0,1620651600
5140315489074639144,5057521787435618037379504,0.0002454051332233424375110286727051112,4074.894387355390626356773076294168,0,0,0,1620655200
5111835410822439185,5097148007396507342525763,0.0002416043105735959229134357266098799,4138.999000580275444276506540771756,0,0,0,1620658800
7123384927638891349,5110346159346910384976683,0.0002403579712289393457035278904091618,4160.461144213547832864670700269591,0,0,0,1620662400
6858365867962071925,5097563045799553922290878,0.000241564969820305888638644172478566,4139.6730690872723535874178054086,0,0,0,1620666000
6858365867962071925,5098272674453722469282497,0.00024149772763641433069460442175089,4140.825712056160163937153982411021,0,0,0,1620669600
5664810578170630715,4994782353626038160463257,0.0002516089179684917004919741818199923,3974.421924604545520805842132624434,0,0,0,1620673200
3215881401362788595,4936048851877302250814988,0.0002576322752772698450593423695147559,3881.501255709428285845800850676109,0,0,0,1620676800
6240210944711453622,5015638564466013815086900,0.0002495207697989491459977889963984862,4007.682409787962625546197396825562,0,0,0,1620680400
6419404305894076885,5018247066032020127317702,0.0002492614337612338260038156237752699,4011.852073987083659097272033443428,0,0,0,1620684000
3147221919392021956,4974174771362545262704655,0.0002536980251379533394966503608102142,3941.694065045363047082708671379947,0,0,0,1620687600
3290493500766466655,4933883057934712340945467,0.0002578585071845535714814594732097541,3878.095824406070748941878875179549,0,0,0,1620691200
3302914670101142914,4943430746100498158679457,0.0002568634188543563176287042459073859,3893.119559258877063075216674505726,0,0,0,1620694800
4228380272573144534,4901809287030587189925567,0.0002612440132956919721457926441316616,3827.838913453449218851731211820831,0,0,0,1620698400
4053595113067507787,4910314579494700355522798,0.0002603397810534992894830230017228271,3841.134059318049656873009412030687,0,0,0,1620702000
4091587035588286868,4937808802225863101968906,0.0002574486556896783789057757313658818,3884.269651053734205091719817233959,0,0,0,1620705600
4079165866253610609,4934734027519857265951617,0.00025776958209724639171619625835203,3879.433685944911343882281876819424,0,0,0,1620709200
4170512682254402863,4972056359368945994044643,0.000253914254155284342818748521950683,3938.337386086398549342825520595585,0,0,0,1620712800
6233949303733686617,4983978145623788836866041,0.0002527009699401947152296066695101516,3957.246385863355597776960608786849,0,0,0,1620716400
4921129769926012387,4964883468083868222123247,0.0002546484566761902320521185290147465,3926.98237033337001556255289930482,0,0,0,1620720000
6445515473861276532,5009861987884471786773624,0.0002500965169239908811036750838159318,3998.456325179127313565517146508933,0,0,0,1620723600
6129417291281737193,5030778570158342463306620,0.0002480211763243557291905999053840112,4031.913785830229528318193463485932,0,0,0,1620727200
6601901121063651079,4999551744280241977112437,0.0002511290954184280147223044673008176,3982.015697280369194950995979029372,0,0,0,1620730800
7304340596607579990,4988417855335092504847909,0.0002522513605743060120302234054588821,3964.299727554605981016764741266392,0,0,0,1620734400
5250962774049235339,4979424936465415335376009,0.0002531633231004474125962623633003803,3950.019251419095911019965061941903,0,0,0,1620738000
6978771922803999317,5000408242842289490540373,0.0002510430731268072714595648873894158,3983.380172751782834920986638014591,0,0,0,1620741600
7068152673344157595,5015438952242858931350730,0.0002495406318238738543179738651502897,4007.363420902939260291581276354434,0,0,0,1620745200
6949933605395838382,5019477337376582840124914,0.0002491392610338181990022098014479835,4013.819403053699579965435620320397,0,0,0,1620748800
7114529034418525259,5025790313338952439131688,0.0002485137584751630418787520396689277,4023.922080354122462772701212471682,0,0,0,1620752400
7179596593282959299,5050828425308510177473225,0.0002460559863760965724457600029541958,4064.115710932145382130459390099119,0,0,0,1620756000
7203653625604027796,5047323591088450441949257,0.0002463978249142553446029651417098326,4058.47738448175321664891837652489,0,0,0,1620759600
6985484641364320717,5081612801802738293802763,0.0002430838054024799645912310091257777,4113.807574899014242925425821827476,0,0,0,1620763200
7057882335055398641,5076494642757056083022557,0.000243574210235498632887431688762601,4105.524961091547764345471243673537,0,0,0,1620766800
7582325284417362222,5083065484179679595402490,0.0002429448840755855122427951162304158,4116.159942223265513563070240451382,0,0,0,1620770400
7134309602110823043,5107565360604462696606290,0.0002406197668390286745540392837687281,4155.934539945699022149365408084088,0,0,0,1620774000
7085416734784132721,5126214569362765869290081,0.0002388721982727499322072717169046379,4186.339001486377753965042412749905,0,0,0,1620777600
6931370562731819074,5120145265009536830766344,0.0002394388413153783121914303302938719,4176.431837484729455867655040696744,0,0,0,1620781200
6620716075276708260,5163314550390776234132916,0.0002354517925215118589016723670468146,4247.153904800430960686979251947603,0,0,0,1620784800
5423935007426690580,5218335815815914298863697,0.0002305128391447546027027633903046996,4338.153153248146684956772849185083,0,0,0,1620788400
6127239065298390274,5187470535507827632257655,0.0002332640875186644258368992274655928,4286.986525176044760585211770732503,0,0,0,1620792000
8054633468610392489,5209657589265872388760036,0.0002312814535003500514535422520042223,4323.73623075006517912467478403905,0,0,0,1620795600
8152579770913099976,5201525112043434469720423,0.0002320052264243587479955443634179745,4310.247727656396286267670518855209,0,0,0,1620799200
8198133667658798704,5196391080901154958035530,0.0002324638949321770961189984838628587,4301.743289175107048870821833154884,0,0,0,1620802800
8322414392716981648,5186680192799053170233520,0.0002333351821727209721439762959100121,4285.68032770888844143445919063308,0,0,0,1620806400
8346250324556461510,5193469364886743929359051,0.0002327255252549919234054248290917574,4296.907264058479842479618629522244,0,0,0,1620810000
8843997294676027431,5159795825979199698324144,0.0002357730348700644708889989583641259,4241.367128989556766147008554913153,0,0,0,1620813600
8871146259797951959,5171787487605765674688813,0.0002346809433394247706536433934904516,4261.104398893077639774466596624536,0,0,0,1620817200
8307129478155048502,5190629664000420813402647,0.0002329802348753894455744555792217387,4292.209596813457663348856356078119,0,0,0,1620820800
8295392622967584979,5194046059809615759949545,0.0002326738490948141208489791928989037,4297.86159420305988669592476676619,0,0,0,1620824400
8199156304679182115,5209312430994481482159374,0.0002313121029775680061549570887206885,4323.163324043520425198241802155445,0,0,0,1620828000
6798335559916669542,5132057680743997015315634,0.0002383285713781544700794276916056244,4195.888030618478324484460809738148,0,0,0,1620831600
7526692228046038534,5092080276429271930371835,0.0002420854478870123663705664756631085,4130.772868539897745018486766507152,0,0,0,1620835200
7682188417198951566,5098145184092935793529267,0.0002415098061537113328230189469406057,4140.618618871069746052133211036126,0,0,0,1620838800
6732101284837104565,5019779000995570000679776,0.0002491093178857860292929581382773379,4014.301867497743925835848363269422,0,0,0,1620842400
7630022765248752086,5051308577700004011563823,0.0002460092108709485137767016240565016,4064.888450557161844953530026299106,0,0,0,1620846000
8760393601823116660,5061018366212934171968605,0.0002450661571904142737552864518858709,4080.530789989940116814988261151814,0,0,0,1620849600
8520794867849803645,5082938789515476012972986,0.0002429569952598367368711391214043499,4115.954755410618028284624867126405,0,0,0,1620853200
8505945551083572904,5119115874768506745509672,0.0002395351473159559600610169673222058,4174.752687466620531533826197514463,0,0,0,1620856800
3447895780059682148,4888018198537152381218757,0.0002627202442331056093044777169391947,3806.33020085320520376830402114399,0,0,0,1620860400
4754589732006277731,4953531201665861358045984,0.0002558169764842136190886770894183852,3909.044715262318288225585230796495,0,0,0,1620864000
6349830334763751145,5004942760418242827055455,0.0002505883851910335346628709567337654,3990.607941535917793933945229488744,0,0,0,1620867600
7520910992669857445,5013752450770317046168505,0.0002497085385679746704692275085927799,4004.66882604330310559772184043097,0,0,0,1620871200
4586662621001474783,4963871213347936580838217,0.0002547523253616981484597546224649958,3925.381244627293869917225229816411,0,0,0,1620874800
4647510794577534809,4945879909998618622415517,0.0002566090880333019013166697854066485,3896.978114314576494671436062011655,0,0,0,1620878400
6575148891906194455,5006068888742695218609631,0.0002504756568429436962944497207466307,3992.403942978906753336639091126551,0,0,0,1620882000
7643888467588679662,5018356499200353863397153,0.0002492505628033693679117189608369712,4012.027049218289688048059993249217,0,0,0,1620885600
6683549199105854052,4986571675101566846667714,0.0002524381773753201455958090019959174,3961.365948674314643720771988156303,0,0,0,1620889200
3901803196145713285,4891266056793976777794293,0.0002623714613980664541270758812856981,3811.390136226795806794271321005825,0,0,0,1620892800
2029781925792204297,4816748530248735833367814,0.0002705522938548314715485096144037326,3696.143121730705628124315337297824,0,0,0,1620896400
1906252565961023801,4764913714754387458332275,0.0002764706834980243429420158664106163,3617.020030288838892937124486157131,0,0,0,1620900000
4222118415720573288,4848794671503719612119567,0.0002669879003638874978263944849432413,3745.488086303026137651261114466496,0,0,0,1620903600
5489341679192904122,4885705335663032663139761,0.0002629690434065963855183022705298126,3802.728971614442636260561476467483,0,0,0,1620907200
4767047302049637452,4921607368969345901009928,0.0002591464353844249772683714428362868,3858.822130879679629989471032318676,0,0,0,1620910800
5097573976246226993,4919593737100592294311686,0.0002593586205129880541446960447897527,3855.665171344950194129957727486105,0,0,0,1620914400
3952296283847553807,4860429471490566366625907,0.0002657112095375939200241412516118325,3763.484430108380005407354657285002,0,0,0,1620918000
3064097443108255552,4811388720942306635380254,0.0002711554113684912915168121781695738,3687.921974166441652629149554969116,0,0,0,1620921600
3055785120678607573,4803055292426488624170251,0.0002720971513151228175698608695881316,3675.157917555240708881255827381027,0,0,0,1620925200
2830448255875152379,4750102824913703748519962,0.0002781974505915230031350183114383703,3594.569245238335596102133961441751,0,0,0,1620928800
3401811267104063398,4794675177479407343426579,0.0002730491232370826944458688190112452,3662.344665841396819402589966795701,0,0,0,1620932400
4581744274299372625,4828441047289614683958003,0.0002692435455457030797475273852434722,3714.109461651899689023658409801291,0,0,0,1620936000
4632618283120936182,4846200406951147561809063,0.0002672738244193288130086997435081018,3741.481239970170489830647710430374,0,0,0,1620939600
4588553516506113381,4819350961286254475306319,0.0002702601783444614081637035933605373,3700.138163623370357426588950369774,0,0,0,1620943200
5377499978618521232,4824551010325334002291869,0.0002696779028936222733801490366671948,3708.127322520978497028496149475448,0,0,0,1620946800
6373588571778996054,4902860660463987281632432,0.0002611319825509744046807525138900374,3829.481131461154816942398378635931,0,0,0,1620950400
5289663284136032187,4925871421135893580452101,0.0002586979723408896272695399479692498,3865.511549824933334127863895334052,0,0,0,1620954000
6436909096451747557,4889693748686581041494359,0.0002625402225199557975673146918239238,3808.940170773221467068866143774056,0,0,0,1620957600
6697746920563377839,4879834463416915846739004,0.0002636021740460581074714473132090901,3793.595419381003187291465637012931,0,0,0,1620961200
6698082179715996962,4878591903234201627120339,0.0002637364682374501716444505786329265,3791.663726609354597478614971192341,0,0,0,1620964800
5826477851863170052,4906573877777882857368900,0.0002607368910191023214865907055914736,3835.283898996621747587768295149356,0,0,0,1620968400
6798140356617842953,4887061133239018824228054,0.0002628231547728482562372329654962651,3804.839801364822652775778513551165,0,0,0,1620972000
5891271430568400996,4929579187752598811739792,0.0002583089610509974052288782499311128,3871.332980208038788218461163842081,0,0,0,1620975600
7039510256727098740,4970971579453038468402267,0.0002540250860651617513064477267641583,3936.619077627171856071886495513957,0,0,0,1620979200
8859136659140991377,4984423905053150451988466,0.0002526557736224621686485489897174765,3957.954277721266226035608048713004,0,0,0,1620982800
9095184190314640420,4995886993192130085604477,0.0002514976638752614485076178200927261,3976.180074960787480807297777477182,0,0,0,1620986400
8897716794926633339,5016759247363509324006112,0.000249409302450359850495106239820312,4009.473544793024976281476543381404,0,0,0,1620990000
9328071882228609770,5003589679560174593337255,0.000250723932753674722372440792087577,3988.450520128272643499014047657777,0,0,0,1620993600
8905467400964272065,5055744610847412620726802,0.0002455776913504074504348148607244232,4072.031113661419511313273908533742,0,0,0,1620997200
7945073515312055299,5058920536659940396871247,0.0002452694470495981276760546568217915,4077.148670693504925938398757147525,0,0,0,1621000800
8442143105993479487,5088923137812637218327691,0.0002423859178993007967744301832033423,4125.65221885311790771736649546443,0,0,0,1621004400
8587278705630330125,5080226731751275890834467,0.0002432164676492569995934721926910923,4111.563701525762593656756521845044,0,0,0,1621008000
8569422388653820072,5082556808091155718344840,0.0002429935156766274916979119250788803,4115.336152964618917199561944778127,0,0,0,1621011600
8475077833681328364,5057312650441029444686057,0.0002454254303086770298483623829401946,4074.557386910874426752136402376032,0,0,0,1621015200
9411265427288384962,5042049659663671924847887,0.0002469135536133286703666586848102636,4050.000436857423606381985707410711,0,0,0,1621018800
9400692437597518094,5013340845365642737396044,0.0002497495434014850366960661827511003,4004.011324226724877576127585617157,0,0,0,1621022400
9415495845485093599,5031697675891496443518715,0.0002479305759425158835363048392036715,4033.387153635522941239632852842441,0,0,0,1621026000
9412217738052420190,5051502045654011992744044,0.0002459903673717898796498031290380815,4065.199831538931131720864663164177,0,0,0,1621029600
8451823852400203424,5060738014175878466767895,0.0002450933100282908560235224666502818,4080.07872546407358166266898667093,0,0,0,1621033200
9406122226715127259,5024865294781785844719034,0.0002486052638126795485754823742342368,4022.440975962139962755194554717044,0,0,0,1621036800
8599618602858936998,5083913451720544838350650,0.0002428638472140096006057542877720909,4117.533389474837413069687269858605,0,0,0,1621040400
9423634383651038721,5055293191008570412705851,0.0002456215517507072954368597090862955,4071.303975047541345387579895472128,0,0,0,1621044000
9543324461713807447,5037606804601193941023544,0.00024734927038024990683947904414459,4042.866180533706493201203461363469,0,0,0,1621047600
9540620083387589325,5023794947238671526874762,0.0002487112085745702308733137811488344,4020.727516589480207560637118852783,0,0,0,1621051200
9632881037187613897,5024764175945104839841011,0.0002486152698257523270140245949014805,4022.279084872271806310014786006489,0,0,0,1621054800
9533732976903098877,4983350139534244953299710,0.0002527646651424686485830474020719953,3956.249183153660047452886140555194,0,0,0,1621058400
7498794842582525456,4967240774221864194032984,0.0002544068167160620221700715170891822,3930.71228557558069600621884024009,0,0,0,1621062000
7348136121121341603,4949125316520760484817055,0.0002562726537348533542426354661869313,3902.09406047134140017807338862788,0,0,0,1621065600
7756658470015957625,4940141789792509303601884,0.0002572055522665294148178580229435788,3887.940953015467461396020811492619,0,0,0,1621069200
7848290313790541203,4910670865023115810325658,0.0002603020053873401147682944017102395,3841.69149412413775207600143120587,0,0,0,1621072800
7288094326800262400,4939824019265159748159925,0.0002572386445275144038186618710638789,3887.44079194150544604266375828305,0,0,0,1621076400
7920389667290581098,4958541839431090775970607,0.0002553002283722791788384297595432852,3916.956934882950785050933422869752,0,0,0,1621080000
8591927693089688176,4941203885920040238740788,0.000257094993112088416698490783207378,3889.612893254671238288363165892258,0,0,0,1621083600
8667006728837631579,4943487153405452771618418,0.000256857557044631040080302609829942,3893.208405101517257017838816008939,0,0,0,1621087200
8698760785496362613,4939720716858522841635297,0.0002572494036980999652364717826113271,3887.278204048120651574505338706824,0,0,0,1621090800
6150111036558751176,4857198778238813773313322,0.00026606479477764382847542375524693,3758.482969668053542655684337962628,0,0,0,1621094400
5861041962516073842,4858661272160110972208293,0.0002659046438391516942252149633030928,3760.746655499968357022598948177956,0,0,0,1621098000
6253087162958945323,4849146042959005900752376,0.0002669492096222868341555015242398942,3746.030945043535463558226173322536,0,0,0,1621101600
5179443437251250510,4838126360900987935526779,0.0002681666418718122096563481592194286,3729.024583445451136644464262547893,0,0,0,1621105200
7010200803540008304,4883229045247671264568002,0.0002632358147681963060397369366312387,3798.875167805692765596025736395915,0,0,0,1621108800
7199581323141694395,4884048111276811643078866,0.0002631475316761048978905364730371321,3800.149648490147566456972416306253,0,0,0,1621112400
7647906784007728019,4870784956009694331744049,0.0002645825851497996578166686571275794,3779.538246758857783215442232600699,0,0,0,1621116000
5901080688783920378,4778039962931615756977439,0.0002749537275908588189326243171078947,3636.975605902810290000178096800549,0,0,0,1621119600
7353555697679832815,4858710913939617445868810,0.0002658992103352859690997680119294938,3760.823504285885793915375846071276,0,0,0,1621123200
8020778217012102780,4904660493196435053689345,0.0002609403657591618266873972957874315,3832.293240988872161534386424456737,0,0,0,1621126800
8037144495617164664,4899380762913225496744885,0.0002615030642478081108257332034138622,3824.046968154721678950215589611044,0,0,0,1621130400
9216824268405211223,4891848874233669931051925,0.0002623089469753420027536754682831096,3812.298480592824176281814187441058,0,0,0,1621134000
9299797222671849177,4890918979043921597613716,0.0002624087004232825939843676052092113,3810.849253042806289915887928169433,0,0,0,1621137600
9455489902234683375,4877109665273278107430772,0.0002638968007439715391547975734061438,3789.360072501159371578500152548882,0,0,0,1621141200
9893372373365239168,4932287692462842977386755,0.0002580253446099235035230429122078757,3875.588274135534614872682636541907,0,0,0,1621144800
9794836135435871677,4919170221727163582195270,0.0002594032813344273724025074734586569,3855.00135100751492643780545291903,0,0,0,1621148400
9716792222827739530,4891407913948050435287501,0.0002623562433954891244657310598879871,3811.611216328285419343217883404688,0,0,0,1621152000
9755067094122043518,4894190098755954200674974,0.0002620580465248163854330745742267307,3815.948463560350748991550652311076,0,0,0,1621155600
9777248449715166768,4908868584194652387909436,0.0002604931791485699499123768760749733,3838.872108930188007173198883709721,0,0,0,1621159200
11488805368242727743,4887337058516398508772298,0.0002627934791012547161200839174669756,3805.269458815979681090802932356321,0,0,0,1621162800
7505858499780068052,4816131497582006519072491,0.0002706216234806636282424035081155589,3695.196219497410885266775672613037,0,0,0,1621166400
7884062867862853239,4832189935859790275137341,0.0002688259408887381783112715642688767,3719.879103534433552010053707154327,0,0,0,1621170000
7603637738028062851,4808328751659276197851519,0.0002715006420244530939915154050512875,3683.23254244803431605480315210037,0,0,0,1621173600
7506131069946129663,4783914535458175366219502,0.0002742788644175602461086538099098786,3645.924384744450876143941116719099,0,0,0,1621177200
7398187148405096887,4743234275693932507335960,0.000279003734350357789795969028899477,3584.181417243161772261090828335265,0,0,0,1621180800
7835300422239879246,4762156614575073206371946,0.000276790907334063917505739597669387,3612.835441856050708305919917458556,0,0,0,1621184400
6498107834308171029,4671640460094106463881089,0.0002876208366516927770976271973648299,3476.799565849933193016073685168245,0,0,0,1621188000
7580502472003890731,4625157026683950788840952,0.0002934311419301200908841861187245943,3407.954566179439656597329285497226,0,0,0,1621191600
6424959645407383178,4592932753049191798106050,0.0002975630447684516941328857159825521,3360.63236877465322225062662223669,0,0,0,1621195200
8372923057804242794,4675289116174288105638396,0.0002871720857855161168647147826140473,3482.232603717907216182953001717129,0,0,0,1621198800
9842224593413342781,4712402501899101716604209,0.0002826665457111926561249368109454452,3537.737362884550657445885477827486,0,0,0,1621202400
9429609590242469633,4737816611731730491938434,0.0002796421772551874680608580493187548,3575.99847710901636571462487927574,0,0,0,1621206000
9525043757995790482,4649860408659356163906171,0.0002903215920946214277174722470819208,3444.45617284325390174669115960334,0,0,0,1621209600
9334851393071753487,4628982747159540703596549,0.0002929463176406812111627459272810716,3413.59470927560426452661048721602,0,0,0,1621213200
